state,city,lat,lon
MA,Norfolk,42.1177,-71.3269
MA,North Adams,42.6955,-73.08
MA,North Amherst,42.4104,-72.5309
MA,North Andover,42.6826,-71.109
MA,North Attleboro,41.9778,-71.3236
MA,North Billerica,42.5757,-71.2902
MA,North Brookfield,42.2665,-72.0821
MA,North Cambridge,42.3932,-71.1338
MA,North Carver,41.9169,-70.8013
MA,North Chatham,41.703,-69.9666
MA,North Chelmsford,42.6347,-71.3908
MA,North Dartmouth,41.6338,-70.9958
MA,North Dighton,41.8529,-71.1485
MA,North Eastham,41.8243,-69.9818
MA,North Easton,42.0618,-71.0997
MA,North Egremont,42.1972,-73.4034
MA,North Falmouth,41.6359,-70.6315
MA,North Grafton,42.2297,-71.7037
MA,North Hatfield,42.4112,-72.6223
MA,North Marshfield,42.1432,-70.7703
MA,North Oxford,42.1655,-71.886
MA,North Pembroke,42.0932,-70.7925
MA,North Quincy,42.2825,-71.0241
MA,North Reading,42.5762,-71.0943
MA,North Scituate,42.219,-70.7856
MA,North Truro,42.0338,-70.0875
MA,North Uxbridge,42.0876,-71.6412
MA,North Waltham,42.385,-71.2229
MA,North Weymouth,42.2459,-70.9467
MA,Northampton,42.3329,-72.6501
MA,Northborough,42.3182,-71.6464
MA,Northbridge,42.1494,-71.6564
MA,Northfield,42.6887,-72.451
MA,Northfield Mount Hermon,42.6404,-72.4995
MA,Northfield Mt Hermon,42.6404,-72.4995
MA,Norton,41.9718,-71.1894
MA,Norwell,42.1596,-70.8217
MA,Norwood,42.1868,-71.2033
MA,Nutting Lake,42.5379,-71.2689
MA,Oak Bluffs,41.4543,-70.562
MA,Oakham,42.348,-72.0513
MA,Ocean Bluff,42.0972,-70.6516
MA,Onset,41.7476,-70.6582
MA,Orange,42.64,-72.316
MA,Orleans,41.7792,-69.9822
MA,Osterville,41.63,-70.3837
MA,Otis,42.1931,-73.0918
MA,Otis Angb,41.6531,-70.5537
MA,Oxford,42.1129,-71.8687
MA,Palmer,42.1762,-72.3288
MA,Paxton,42.3066,-71.9202
MA,Peabody,42.584,-70.9202
MA,Pelham,42.3671,-72.4646
MA,Pembroke,42.0621,-70.8044
MA,Pepperell,42.6689,-71.5934
MA,Peru,42.4298,-73.0724
MA,Petersham,42.4898,-72.1893
MA,Phillipston,42.5959,-72.2267
MA,Pinehurst,42.5293,-71.2281
MA,Pittsfield,42.413,-73.2347
MA,Plainfield,42.5144,-72.9183
MA,Plainville,42.0124,-71.3275
MA,Plymouth,41.9464,-70.6702
MA,Plympton,41.9655,-70.8046
MA,Pocasset,41.6881,-70.6105
MA,Prides Crossing,42.5581,-70.8257
MA,Prides Xing,42.5581,-70.8257
MA,Princeton,42.4508,-71.8762
MA,Provincetown,42.0534,-70.1865
MA,Quincy,42.2629,-71.0107
MA,Randolph,42.1736,-71.0514
MA,Raynham,41.9324,-71.0469
MA,Raynham Center,41.7562,-71.0671
MA,Raynham Ctr,41.7562,-71.0671
MA,Reading,42.528,-71.109
MA,Readville,42.2472,-71.1316
MA,Rehoboth,41.8515,-71.2545
MA,Revere,42.4138,-71.0052
MA,Richmond,42.3784,-73.3645
MA,Rochdale,42.1997,-71.9069
MA,Rochester,41.7591,-70.8523
MA,Rockland,42.1293,-70.9133
MA,Rockport,42.658,-70.6194
MA,Roslindale,42.2836,-71.1295
MA,Rowe,42.6953,-72.9258
MA,Rowley,42.7138,-70.907
MA,Roxbury,42.3307,-71.0865
MA,Roxbury Crossing,42.3307,-71.0912
MA,Roxbury Xing,42.3307,-71.0912
MA,Royalston,42.6722,-72.1964
MA,Russell,42.1471,-72.8403
MA,Rutland,42.3762,-71.949
MA,S Attleboro,41.9296,-71.3009
MA,S Chelmsford,42.5911,-71.3556
MA,S Dartmouth,41.5665,-70.9843
MA,S Deerfield,42.4756,-72.6153
MA,S Egremont,42.1012,-73.4566
MA,S Hamilton,42.6185,-70.8561
MA,S Lancaster,42.4435,-71.6861
MA,S Royalston,42.6722,-72.1964
MA,S Wellfleet,41.9182,-69.9953
MA,S Weymouth,42.1751,-70.9495
MA,S Yarmouth,41.6739,-70.1949
MA,Sagamore,41.7703,-70.5337
MA,Sagamore Bch,41.7933,-70.5196
MA,Sagamore Beach,41.7933,-70.5196
MA,Salem,42.5752,-70.8897
MA,Salisbury,42.8507,-70.8588
MA,Salisbury Bch,42.8507,-70.8588
MA,Salisbury Beach,42.8507,-70.8588
MA,Sandisfield,42.1094,-73.1163
MA,Sandwich,41.7113,-70.4775
MA,Saugus,42.4633,-71.0111
MA,Savoy,42.577,-73.0233
MA,Scituate,42.2105,-70.7624
MA,Seekonk,41.8378,-71.3224
MA,Sharon,42.1094,-71.1759
MA,Shattuckville,42.679,-72.7265
MA,Sheffield,42.1001,-73.3611
MA,Shelburne Falls,42.6022,-72.7391
MA,Shelburne Fls,42.6022,-72.7391
MA,Sheldonville,42.0348,-71.387
MA,Sherborn,42.2331,-71.3787
MA,Shirley,42.5734,-71.6483
MA,Shirley Center,42.5734,-71.6483
MA,Shirley Ctr,42.5734,-71.6483
MA,Shrewsbury,42.3248,-71.8087
MA,Shutesbury,42.482,-72.4213
MA,Siasconset,41.2639,-69.9626
MA,Silver Beach,41.63,-70.64
MA,Simons Rock,42.1959,-73.3607
MA,Somerset,41.7391,-71.1636
MA,Somerville,42.3913,-71.1059
MA,South Attleboro,41.9296,-71.3009
MA,South Barre,42.3854,-72.0954
MA,South Boston,42.3347,-71.0375
MA,South Carver,41.8501,-70.7044
MA,South Chatham,41.6801,-70.0241
MA,South Dartmouth,41.5665,-70.9843
MA,South Deerfield,42.4756,-72.6153
MA,South Dennis,41.7097,-70.1585
MA,South Easton,42.0257,-71.0988
MA,South Egremont,42.1012,-73.4566
MA,South Grafton,42.176,-71.6927
MA,South Hadley,42.2375,-72.5811
MA,South Hamilton,42.6185,-70.8561
MA,South Harwich,41.6862,-70.0329
MA,South Lancaster,42.4435,-71.6861
MA,South Lee,42.2779,-73.2773
MA,South Orleans,41.7567,-69.9841
MA,South Walpole,42.0992,-71.2752
MA,South Waltham,42.3654,-71.2317
MA,South Wellfleet,41.9182,-69.9953
MA,South Weymouth,42.1751,-70.9495
MA,South Yarmouth,41.6739,-70.1949
MA,Southampton,42.2247,-72.7194
MA,Southborough,42.2936,-71.5174
MA,Southbridge,42.075,-72.0353
MA,Southfield,42.078,-73.2609
MA,Southwick,42.0511,-72.7706
MA,Spencer,42.2441,-71.9906
MA,Springfield,42.1203,-72.5706
MA,Springfield Bmc,42.1,-72.58
MA,Squantum,42.2825,-71.0241
MA,Sterling,42.4354,-71.7752
MA,Still River,42.4871,-71.6131
MA,Stockbridge,42.3469,-73.2754
MA,Stoneham,42.4828,-71.0978
MA,Stonehill Clg,42.0645,-71.0871
MA,Stoughton,42.1253,-71.1074
MA,Stow,42.4308,-71.515
MA,Sturbridge,42.1177,-72.101
MA,Sudbury,42.3837,-71.4282
MA,Sunderland,42.4539,-72.5676
MA,Sutton,42.1266,-71.7552
MA,Swampscott,42.4746,-70.9098
MA,Swansea,41.7473,-71.2122
MA,Taunton,41.8306,-71.0848
MA,Teaticket,41.5968,-70.5671
MA,Templeton,42.546,-72.065
MA,Tewksbury,42.6028,-71.2232
MA,Thorndike,42.1929,-72.3296
MA,Three Rivers,42.1819,-72.3624
MA,Tolland,42.1127,-72.952
MA,Topsfield,42.6415,-70.9488
MA,Townsend,42.6602,-71.7209
MA,Truro,41.9988,-70.0564
MA,Tufts Univ,42.4184,-71.1062
MA,Tufts University,42.4184,-71.1062
MA,Turners Falls,42.5954,-72.5557
MA,Tyngsboro,42.6724,-71.4158
MA,Tyringham,42.22,-73.1979
MA,Uphams Corner,42.2973,-71.0745
MA,Upton,42.1756,-71.6032
MA,Uxbridge,42.0744,-71.6329
MA,Vineyard Haven,41.45,-70.5968
MA,Vineyard Hvn,41.45,-70.5968
MA,W Barnstable,41.7002,-70.372
MA,W Bridgewater,42.0255,-71.0161
MA,W Brookfield,42.2441,-72.1511
MA,W Chesterfld,42.3903,-72.8709
MA,W Falmouth,41.6039,-70.6382
MA,W Hatfield,42.3906,-72.6469
MA,W Hyannisport,41.6356,-70.3233
MA,W Somerville,42.4003,-71.1221
MA,W Springfield,42.1429,-72.623
MA,W Stockbridge,42.3348,-73.3825
MA,W Townsend,42.6678,-71.7522
MA,W Yarmouth,41.6614,-70.2363
MA,Waban,42.3271,-71.2315
MA,Wakefield,42.5009,-71.0685
MA,Wales,42.0627,-72.2046
MA,Walpole,42.1444,-71.2544
MA,Waltham,42.3787,-71.2363
MA,Waquoit,41.5968,-70.5671
MA,Ward Hill,42.7528,-71.0843
MA,Ware,42.2618,-72.2583
MA,Wareham,41.7541,-70.7116
MA,Warren,42.204,-72.1994
MA,Warwick,42.64,-72.316
MA,Washington,42.3594,-73.1203
MA,Watertown,42.3706,-71.181
MA,Waverley,42.3876,-71.1828
MA,Wayland,42.3486,-71.3588
MA,Webster,42.0521,-71.8486
MA,Wellesley,42.3025,-71.2869
MA,Wellesley Hills,42.3106,-71.2747
MA,Wellesley Hls,42.3106,-71.2747
MA,Wellfleet,41.9289,-70.0186
MA,Wendell,42.5656,-72.4009
MA,Wendell Depot,42.5534,-72.3927
MA,Wenham,42.6017,-70.8786
MA,West Barnstable,41.7002,-70.372
MA,West Boxford,42.707,-71.0639
MA,West Boylston,42.3584,-71.7838
MA,West Bridgewater,42.0255,-71.0161
MA,West Brookfield,42.2441,-72.1511
MA,West Chatham,41.6812,-69.9911
MA,West Chesterfield,42.3903,-72.8709
MA,West Chop,41.45,-70.6
MA,West Dennis,41.6626,-70.1681
MA,West Falmouth,41.6039,-70.6382
MA,West Groton,42.6043,-71.6273
MA,West Harwich,41.6694,-70.1135
MA,West Hatfield,42.3906,-72.6469
MA,West Hyannisport,41.6356,-70.3233
MA,West Lynn,42.4694,-70.9728
MA,West Medford,42.4223,-71.1328
MA,West Millbury,42.1712,-71.8037
MA,West Newbury,42.7949,-70.9778
MA,West Newton,42.3492,-71.2267
MA,West Otis,42.1867,-73.2065
MA,West Roxbury,42.2787,-71.1589
MA,West Somerville,42.4003,-71.1221
MA,West Springfield,42.1429,-72.623
MA,West Stockbridge,42.3348,-73.3825
MA,West Tisbury,41.4213,-70.6428
MA,West Townsend,42.6678,-71.7522
MA,West Wareham,41.7796,-70.7642
MA,West Warren,42.2029,-72.229
MA,West Whately,42.3818,-72.7032
MA,West Yarmouth,41.6614,-70.2363
MA,Westborough,42.2626,-71.6125
MA,Westfield,42.1493,-72.7987
MA,Westford,42.5864,-71.4401
MA,Westhampton,42.2668,-72.669
MA,Westminster,42.5471,-71.9101
MA,Weston,42.3589,-71.3001
MA,Westover AFB,42.1934,-72.5544
MA,Westport,41.6114,-71.0818
MA,Westport Point,41.5223,-71.0745
MA,Westport Pt,41.5223,-71.0745
MA,Westwood,42.2148,-71.2104
MA,Weymouth,42.2116,-70.9437
MA,Whately,42.4427,-72.6525
MA,Wheelwright,42.3582,-72.1408
MA,White Horse Beach,41.9316,-70.5611
MA,Whitinsville,42.1153,-71.6644
MA,Whitman,42.0816,-70.9381
MA,Wht Horse Bch,41.9316,-70.5611
MA,Wilbraham,42.1245,-72.4464
MA,Wilkinsonvile,42.1266,-71.7552
MA,Wilkinsonville,42.1266,-71.7552
MA,Williamsburg,42.4085,-72.778
MA,Williamstown,42.7089,-73.2036
MA,Willimansett,42.1487,-72.6079
MA,Wilmington,42.5581,-71.1723
MA,Winchdon Spgs,42.69,-72.01
MA,Winchendon,42.6789,-72.0475
MA,Winchendon Springs,42.69,-72.01
MA,Winchester,42.453,-71.1441
MA,Windsor,42.515,-73.0412
MA,Winter Hill,42.3907,-71.0929
MA,Winthrop,42.3763,-70.98
MA,Woburn,42.4815,-71.1478
MA,Wollaston,42.2671,-71.0186
MA,Woods Hole,41.5263,-70.6643
MA,Woodville,42.2376,-71.562
MA,Worcester,42.2807,-71.8232
MA,Woronoco,42.164,-72.8295
MA,Worthington,42.3902,-72.9472
MA,Wrentham,42.0617,-71.3396
MA,Yarmouth Port,41.7051,-70.227
ME,Abbot,45.2862,-69.5528
ME,Acton,43.5494,-70.9307
ME,Adamstown Twp,44.9664,-70.7737
ME,Addison,44.583,-67.7146
ME,Albany Twp,44.4162,-70.8037
ME,Albion,44.5355,-69.4683
ME,Alexander,45.1285,-67.451
ME,Alfred,43.4875,-70.6961
ME,Allagash,47.1407,-68.9503
ME,Alna,44.0878,-69.6344
ME,Alton,44.943,-68.675
ME,Amherst,44.5548,-68.4121
ME,Amity,45.8911,-67.8471
ME,Andover,44.6637,-70.7967
ME,Anson,44.7831,-69.9309
ME,Appleton,44.2619,-69.2771
ME,Argyle Twp,44.943,-68.675
ME,Arrowsic,43.9062,-69.8266
ME,Arundel,43.3923,-70.4729
ME,Ashland,46.6184,-68.3876
ME,Athens,44.9388,-69.6695
ME,Atkinson,45.1877,-69.2045
ME,Auburn,44.1629,-70.2393
ME,Augusta,44.3348,-69.7791
ME,Aurora,44.8861,-68.2959
ME,Avon,44.8375,-70.3601
ME,Bailey Island,43.7341,-69.9952
ME,Baileyville,45.1285,-67.451
ME,Bancroft,45.6645,-68.1055
ME,Bangor,44.8127,-68.7848
ME,Bar Harbor,44.3738,-68.2448
ME,Bar Mills,43.6131,-70.5498
ME,Baring Plt,45.1285,-67.451
ME,Barnard Twp,45.3412,-69.0423
ME,Bass Harbor,44.2401,-68.3439
ME,Bath,43.9062,-69.8266
ME,Beals,44.513,-67.6056
ME,Beaver Cove,45.4716,-69.5844
ME,Beddington,44.6228,-67.9436
ME,Belfast,44.4354,-69.0148
ME,Belgrade,44.4688,-69.8606
ME,Belgrade Lakes,44.5265,-69.887
ME,Belgrade Lks,44.5265,-69.887
ME,Belmont,44.4107,-69.1471
ME,Benedicta,45.8125,-68.4089
ME,Benton,44.5543,-69.6178
ME,Bernard,44.2415,-68.358
ME,Berwick,43.2899,-70.855
ME,Bethel,44.4162,-70.8037
ME,Biddeford,43.4758,-70.4968
ME,Biddeford Pl,43.4448,-70.3414
ME,Biddeford Pool,43.4448,-70.3414
ME,Big Lake Twp,45.2131,-67.6008
ME,Bingham,45.0682,-69.8857
ME,Birch Harbor,44.3842,-68.0317
ME,Birch Island,43.8973,-69.9779
ME,Blaine,46.5048,-67.8686
ME,Blanchard Twp,45.2862,-69.5528
ME,Blue Hill,44.4343,-68.5885
ME,Boothbay,43.8778,-69.6544
ME,Boothbay Harbor,43.8304,-69.6292
ME,Boothbay Hbr,43.8304,-69.6292
ME,Bowdoin,44.0576,-69.9682
ME,Bowdoinham,44.0101,-69.8984
ME,Bowerbank,45.1877,-69.2045
ME,Bradford,45.0855,-68.9235
ME,Bradley,44.9015,-68.6263
ME,Bremen,44.0104,-69.4402
ME,Brewer,44.7874,-68.7539
ME,Bridgewater,46.4222,-67.8415
ME,Bridgton,44.052,-70.7241
ME,Brighton Plt,44.9388,-69.6695
ME,Bristol,43.9519,-69.4954
ME,Brooklin,44.2541,-68.5565
ME,Brooks,44.5678,-69.1404
ME,Brooksville,44.3756,-68.7313
ME,Brookton,45.5507,-67.7436
ME,Brownfield,43.9381,-70.9087
ME,Brownville,45.2938,-69.0722
ME,Brownville Junction,45.3512,-69.0581
ME,Brownvlle Jct,45.3512,-69.0581
ME,Brunswick,43.8973,-69.9779
ME,Bryant Pond,44.3957,-70.6435
ME,Buckfield,44.2877,-70.3683
ME,Bucks Harbor,44.682,-67.4073
ME,Bucksport,44.6015,-68.7768
ME,Burlington,45.2349,-68.379
ME,Burnham,44.6848,-69.38
ME,Bustins Is,43.799,-70.0698
ME,Bustins Island,43.799,-70.0698
ME,Buxton,43.6379,-70.5189
ME,Byron,44.6566,-70.6092
ME,Calais,45.1715,-67.2641
ME,Cambridge,45.0513,-69.4419
ME,Camden,44.2363,-69.1117
ME,Canaan,44.745,-69.5498
ME,Canton,44.4602,-70.2998
ME,Cape Eliz,43.6017,-70.2301
ME,Cape Elizabeth,43.6017,-70.2301
ME,Cape Neddick,43.2133,-70.6397
ME,Cape Porpoise,43.3657,-70.6044
ME,Capitol Is,43.8518,-69.6278
ME,Capitol Island,43.8518,-69.6278
ME,Carabaset Vly,44.9854,-70.1832
ME,Caratunk,45.241,-69.9386
ME,Cardville,45.0803,-68.6509
ME,Caribou,46.8706,-68.0204
ME,Carmel,44.8053,-68.9942
ME,Carrabassett Valley,44.9854,-70.1832
ME,Carroll Plt,45.4264,-68.1108
ME,Carrying Place Town Twp,44.9251,-70.0231
ME,Carthage,44.5548,-70.4241
ME,Cary Plt,45.8911,-67.8471
ME,Caryng Pl Twp,44.9251,-70.0231
ME,Casco,43.9596,-70.526
ME,Castine,44.4143,-68.7955
ME,Castle Hill,46.6746,-68.1536
ME,Caswell,46.9248,-67.8451
ME,Cathance Twp,45.0193,-67.3829
ME,Cedar Lake,45.6596,-68.7101
ME,Cedar Lake Twp,45.6596,-68.7101
ME,Center Lovell,44.181,-70.8917
ME,Centerville,44.6699,-67.7534
ME,Chain Of Pnds,45.3356,-70.6283
ME,Chain Of Ponds Twp,45.3356,-70.6283
ME,Chamberlain,43.8843,-69.4792
ME,Chapman,46.6746,-68.1536
ME,Charleston,45.067,-69.0869
ME,Charlotte,44.9654,-67.2002
ME,Chebeague Is,43.7354,-70.1169
ME,Chebeague Island,43.7354,-70.1169
ME,Chelsea,44.3232,-69.7665
ME,Cherryfield,44.6228,-67.9436
ME,Chester,45.3508,-68.5077
ME,Chesterville,44.6653,-70.1329
ME,China,44.3953,-69.5804
ME,China Village,44.4788,-69.5176
ME,China Vlg,44.4788,-69.5176
ME,Clayton Lake,46.6109,-69.5223
ME,Cliff Island,43.6955,-70.1071
ME,Clifton,44.7917,-68.5777
ME,Clinton,44.644,-69.5284
ME,Coburn Gore,45.3356,-70.6283
ME,Codyville Plt,45.4304,-67.7473
ME,Columbia,44.6699,-67.7534
ME,Columbia Falls,44.6699,-67.7534
ME,Columbia Fls,44.6699,-67.7534
ME,Concord Twp,45.0682,-69.8857
ME,Connor Twp,46.8706,-68.0204
ME,Cooper,45.0193,-67.3829
ME,Coopers Mills,44.2588,-69.551
ME,Coplin Plt,44.9631,-70.6658
ME,Corea,44.4053,-67.985
ME,Corinna,44.926,-69.2323
ME,Corinth,44.9803,-69.0106
ME,Cornish,43.7796,-70.7784
ME,Cornville,44.7772,-69.6976
ME,Costigan,45.0803,-68.6509
ME,Cranberry Is,44.2484,-68.2603
ME,Cranberry Isles,44.2484,-68.2603
ME,Crawford,45.1285,-67.451
ME,Cross Lake Twp,47.1222,-68.323
ME,Cross Lke Twp,47.1222,-68.323
ME,Crouseville,46.755,-68.0964
ME,Crystal,46.0169,-68.2667
ME,Cumb Foreside,43.759,-70.1993
ME,Cumberland,43.7974,-70.2649
ME,Cumberland Center,43.7974,-70.2649
ME,Cumberland Foreside,43.759,-70.1993
ME,Cumberlnd Ctr,43.7974,-70.2649
ME,Cundys Harbor,43.8973,-69.9779
ME,Cushing,43.9867,-69.2721
ME,Cushing Is,43.6783,-70.1987
ME,Cushing Island,43.6783,-70.1987
ME,Cutler,44.6753,-67.2499
ME,Cyr Plt,47.1589,-67.9459
ME,Dallas Plt,44.9631,-70.6658
ME,Damariscotta,44.0293,-69.5042
ME,Danforth,45.6687,-67.8688
ME,Danville,44.0239,-70.2857
ME,Day Block Twp,44.7215,-67.482
ME,Dayton,43.4935,-70.4883
ME,Dead River Twp,44.9251,-70.0231
ME,Dead Rvr Twp,44.9251,-70.0231
ME,Deblois,44.6228,-67.9436
ME,Dedham,44.7208,-68.6165
ME,Deer Isle,44.234,-68.6448
ME,Denmark,43.9755,-70.7924
ME,Dennistown,45.6351,-70.2492
ME,Dennysville,44.8961,-67.2244
ME,Derby,45.2446,-68.976
ME,Detroit,44.7615,-69.3227
ME,Dexter,45.0203,-69.2797
ME,Diamond Cove,43.6783,-70.1987
ME,Diamond Is,43.6783,-70.1987
ME,Diamond Island,43.6783,-70.1987
ME,Dixfield,44.5548,-70.4241
ME,Dixmont,44.6991,-69.1025
ME,Dover Foxcroft,45.1877,-69.2045
ME,Dovr Foxcroft,45.1877,-69.2045
ME,Dresden,44.0766,-69.7401
ME,Drew Plt,45.6645,-68.1055
ME,Dryden,44.6027,-70.2265
ME,Durham,43.9614,-70.1308
ME,Dvr Foxcroft,45.1877,-69.2045
ME,Dyer Brook,46.0169,-68.2667
ME,E Blue Hill,44.4176,-68.5225
ME,E Livermore,44.3994,-70.1303
ME,E Millinocket,45.63,-68.5728
ME,E Moxie Twp,45.3839,-69.9841
ME,E Parsonfield,43.7334,-70.8434
ME,E Stoneham,44.2641,-70.8875
ME,E Vassalboro,44.4478,-69.6059
ME,E Waterboro,43.5995,-70.6906
ME,Eagle Lake,47.01,-68.691
ME,East Andover,44.6084,-70.6993
ME,East Baldwin,43.8646,-70.6922
ME,East Blue Hill,44.4176,-68.5225
ME,East Boothbay,43.8262,-69.5939
ME,East Dixfield,44.5734,-70.3037
ME,East Holden,44.7208,-68.6165
ME,East Livermore,44.3994,-70.1303
ME,East Machias,44.7424,-67.3821
ME,East Millinocket,45.63,-68.5728
ME,East Moxie Twp,45.3839,-69.9841
ME,East Newport,44.8209,-69.2225
ME,East Orland,44.5612,-68.6647
ME,East Parsonsfield,43.7334,-70.8434
ME,East Poland,44.0627,-70.327
ME,East Vassalboro,44.4478,-69.6059
ME,East Waterboro,43.5995,-70.6906
ME,East Wilton,44.6159,-70.1928
ME,East Winthrop,44.3217,-69.8964
ME,Eastbrook,44.6087,-68.2417
ME,Easton,46.6357,-67.9018
ME,Eastport,44.92,-67.0074
ME,Ebeemee Twp,45.3412,-69.0423
ME,Eddington,44.7917,-68.5777
ME,Edgecomb,43.9792,-69.6197
ME,Edinburg,45.2456,-68.6666
ME,Edmunds Twp,44.8961,-67.2244
ME,Eliot,43.1309,-70.7822
ME,Eliotsvle Twp,45.1735,-69.3975
ME,Elliottsville Twp,45.1735,-69.3975
ME,Ellsworth,44.5548,-68.4121
ME,Embden,44.8797,-69.9119
ME,Enfield,45.2378,-68.5338
ME,Estcourt Sta,47.4589,-69.2243
ME,Estcourt Station,47.4589,-69.2243
ME,Etna,44.7932,-69.1322
ME,Eustis,45.3356,-70.6283
ME,Exeter,44.9639,-69.1461
ME,Fairfield,44.6463,-69.6802
ME,Falmouth,43.734,-70.2625
ME,Farmingdale,44.2523,-69.7913
ME,Farmingtn Fls,44.6226,-70.0752
ME,Farmington,44.6653,-70.1329
ME,Farmington Falls,44.6226,-70.0752
ME,Fayette,44.4383,-70.0748
ME,Fletchers Landing Twp,44.5548,-68.4121
ME,Fletchers Ldg,44.5548,-68.4121
ME,Forest City Twp,45.5507,-67.7436
ME,Forest Twp,45.5507,-67.7436
ME,Fort Fairfield,46.7623,-67.8402
ME,Fort Kent,47.2587,-68.5895
ME,Fort Kent Mills,47.2389,-68.5839
ME,Frankfort,44.5979,-68.934
ME,Franklin,44.6087,-68.2417
ME,Freedom,44.4633,-69.319
ME,Freeman Twp,44.8224,-70.2221
ME,Freeport,43.857,-70.1031
ME,Frenchboro,44.1181,-68.3625
ME,Frenchtown Twp,45.4716,-69.5844
ME,Frenchtwn Twp,45.4716,-69.5844
ME,Frenchville,47.2826,-68.3917
ME,Friendship,43.9807,-69.3349
ME,Frst City Twp,45.5507,-67.7436
ME,Frye Island,43.9219,-70.4498
ME,Fryeburg,44.0313,-70.9668
ME,Ft Fairfield,46.7623,-67.8402
ME,Ft Kent Mls,47.2389,-68.5839
ME,Gardiner,44.207,-69.7858
ME,Garfield Plt,46.6184,-68.3876
ME,Garland,45.0149,-69.157
ME,Georgetown,43.8054,-69.7453
ME,Gilead,44.4162,-70.8037
ME,Glen Cove,44.11,-69.08
ME,Glenburn,44.8242,-68.7918
ME,Glenwood Plt,45.6645,-68.1055
ME,Gorham,43.6843,-70.468
ME,Gouldsboro,44.4731,-68.0899
ME,Grand Isle,47.3044,-68.1542
ME,Grand Lake Stream,45.1963,-67.6876
ME,Grand Lk Strm,45.1963,-67.6876
ME,Gray,43.8942,-70.3429
ME,Great Diamond Island,43.6783,-70.1987
ME,Great Pond,44.8861,-68.2959
ME,Greenbush,45.0803,-68.6509
ME,Greene,44.1891,-70.1455
ME,Greenfield Twp,45.0803,-68.6509
ME,Greenfld Twp,45.0803,-68.6509
ME,Greenlaw Chop,45.2131,-67.6008
ME,Greenlaw Chopping Twp,45.2131,-67.6008
ME,Greenville,45.4163,-69.6023
ME,Greenville Junction,45.4796,-69.6939
ME,Greenvlle Jct,45.4796,-69.6939
ME,Greenwood,44.3184,-70.6509
ME,Grindstone,45.607,-68.5227
ME,Grindstone Twp,45.607,-68.5227
ME,Grt Dia Is,43.6783,-70.1987
ME,Guilford,45.1735,-69.3975
ME,Hallowell,44.2864,-69.8057
ME,Hamlin,47.1589,-67.9459
ME,Hammond,46.1189,-67.863
ME,Hampden,44.7411,-68.8731
ME,Hancock,44.5046,-68.2402
ME,Hanover,44.4959,-70.7167
ME,Harborside,44.334,-68.8042
ME,Harmony,44.973,-69.5481
ME,Harpswell,43.7811,-69.9955
ME,Harrington,44.6122,-67.8147
ME,Harrison,44.1071,-70.6539
ME,Hartford,44.2877,-70.3683
ME,Hartland,44.8782,-69.4718
ME,Haynesville,45.6645,-68.1055
ME,Hebron,44.2021,-70.3754
ME,Hermon,44.8242,-68.7918
ME,Hersey,46.1464,-68.2064
ME,Herseytown Twp,45.8637,-68.5053
ME,Highland Plt,44.9251,-70.0231
ME,Hinckley,44.6847,-69.6425
ME,Hiram,43.8622,-70.8531
ME,Hodgdon,46.1189,-67.863
ME,Holden,44.7208,-68.6165
ME,Hollis Center,43.5946,-70.6051
ME,Hope,44.2589,-69.1467
ME,Houlton,46.1097,-67.9332
ME,Howland,45.2456,-68.6666
ME,Hrsytown Twp,45.8637,-68.5053
ME,Hudson,44.9914,-68.8878
ME,Hulls Cove,44.4192,-68.2506
ME,Indian Island,44.943,-68.675
ME,Indian Purch,45.6596,-68.7101
ME,Indian Purchase Twp,45.6596,-68.7101
ME,Indian Stream,45.3839,-69.9841
ME,Indian Stream Twp,45.3839,-69.9841
ME,Indian Twp,45.2131,-67.6008
ME,Industry,44.6653,-70.1329
ME,Is Of Springs,43.8612,-69.6815
ME,Island Falls,46.0169,-68.2667
ME,Isle Au Haut,44.0561,-68.6206
ME,Isle Of Springs,43.8612,-69.6815
ME,Islesboro,44.3082,-68.9073
ME,Islesford,44.262,-68.2339
ME,Jackman,45.6351,-70.2492
ME,Jackson,44.5678,-69.1404
ME,Jay,44.516,-70.2099
ME,Jefferson,44.2204,-69.5133
ME,Jhnsn Mtn Twp,45.6351,-70.2492
ME,Jim Pond Twp,45.3356,-70.6283
ME,Johnson Mountain Twp,45.6351,-70.2492
ME,Jonesboro,44.6582,-67.5777
ME,Jonesport,44.5509,-67.6044
ME,Kenduskeag,44.9183,-68.9342
ME,Kennebunk,43.3881,-70.5478
ME,Kennebunkport,43.3923,-70.4729
ME,Kents Hill,44.4383,-70.0748
ME,Kezar Falls,43.745,-70.9092
ME,Kingfield,44.9854,-70.1832
ME,Kingman,45.5984,-68.2366
ME,Kingman Twp,45.5984,-68.2366
ME,Kingsbury Plt,44.973,-69.5481
ME,Kittery,43.0921,-70.7429
ME,Kittery Point,43.0976,-70.7121
ME,Knox,44.5744,-69.2487
ME,Lagrange,45.1789,-68.8345
ME,Lake View Plt,45.2446,-68.976
ME,Lakeville,45.4264,-68.1108
ME,Lambert Lake,45.5459,-67.5269
ME,Lamoine,44.5548,-68.4121
ME,Lang Twp,44.9631,-70.6658
ME,Lebanon,43.4597,-70.9152
ME,Lee,45.3635,-68.2909
ME,Leeds,44.2834,-70.1253
ME,Levant,44.8843,-68.9837
ME,Lewiston,44.1642,-70.2235
